,digraph,inter-key,uut,ddt
1261,en,264,336,328
1262,nw,1168,1248,1240
1263,we,88,168,168
1264,ew,248,312,328
1265,we,112,184,176
1266,er,48,112,120
1267,re,24,96,88
1268,ea,552,632,624
1269,al,136,208,216
1270,lg,472,544,544
1271,lg,296,368,368
1272,go,24,96,96
1273,oi,128,192,200
1274,in,152,217,216
1275,ng,96,160,161
1276,gd,1048,1112,1112
1277,di,64,136,128
1278,ir,208,280,280
1279,re,24,88,96
1280,ec,136,200,200
1281,ct,80,160,144
1282,th,968,1032,1048
1283,th,112,176,176
1284,he,0,48,64
1285,eo,320,376,368
1286,ot,200,264,256
1287,th,120,192,184
1288,he,0,88,72
1289,er,104,184,192
1290,rw,1008,1064,1088
1291,wa,128,216,184
1292,ay,568,648,656
1293,it,168,264,304
1294,tw,200,328,296
1295,wa,72,224,200
1296,as,0,176,152
1297,st,152,304,328
1298,th,-40,72,112
1299,he,-16,144,96
1300,eb,192,272,352
1301,be,112,232,192
1302,es,72,232,192
1303,st,0,128,160
1304,to,304,424,432
1305,of,16,152,136
1306,ft,192,353,328
1307,ti,-24,64,137
1308,im,100,200,188
1309,me,0,104,100
1310,es,120,241,224
1311,si,423,534,544
1312,it,49,185,160
1313,tw,167,271,303
1314,wa,81,246,185
1315,as,0,162,165
1316,st,144,296,306
1317,th,-31,81,121
1318,he,0,158,112
1319,ew,137,305,295
1320,wo,72,233,240
1321,or,119,263,280
1322,rs,144,296,288
1323,st,-31,128,121
1324,to,120,256,279
1325,of,9,144,145
1326,ft,144,296,279
1327,ti,-24,72,128
1328,im,88,208,184
1329,me,1,120,121
1330,es,104,248,223
1331,si,377,496,521
1332,it,271,415,390
1333,tw,208,312,352
1334,wa,80,264,184
1335,as,-40,144,144
1336,st,139,280,323
1337,th,-40,72,101
1338,he,0,160,112
1339,ea,129,297,289
1340,ag,63,159,231
1341,ge,96,264,192
1342,eo,168,296,336
1343,of,8,129,136
1344,fw,151,303,272
1345,wi,-24,96,128
1346,is,80,192,200
1347,sd,168,312,280
1348,do,0,104,144
1349,om,64,160,168
1350,mi,568,688,664
1351,it,48,200,168
1352,tw,168,280,320
1353,wa,80,264,192
1354,as,-40,155,144
1355,st,141,285,336
1356,th,-32,80,112
1357,he,0,136,112
1358,ea,616,800,752
1359,ag,0,104,184
1360,ge,64,216,168
1361,eo,208,328,360
1362,of,16,152,136
1363,fo,424,516,560
1364,fo,64,156,190
1365,ol,156,228,248
1366,li,264,416,336
1367,li,104,256,192
1368,is,0,184,152
1369,sh,-23,72,161
1370,hn,368,472,463
1371,ne,48,184,152
1372,es,117,192,253
1373,si,642,760,717
1374,si,443,561,554
1375,it,40,176,158
1376,tw,160,288,296
1377,wa,56,208,184
1378,as,0,184,152
1379,st,102,240,286
1380,th,-42,73,96
1381,he,-16,160,99
1382,ep,832,955,1008
1383,ep,256,379,384
1384,po,98,237,221
1385,oc,136,287,275
1386,ch,1,121,152
1387,ho,296,416,416
1388,of,95,247,215
1389,fb,369,497,521
1390,be,266,383,394
1391,el,208,296,325
1392,li,208,297,296
1393,ie,231,367,320
1394,ef,504,616,640
1395,ft,866,1008,978
1396,ti,-47,104,95
1397,it,1224,1368,1375
1398,it,56,200,184
1399,tw,171,288,315
1400,wa,113,256,230
1401,as,0,152,143
1402,st,200,328,352
1403,th,-24,88,104
1404,he,0,136,112
1405,ep,456,552,592
1406,ep,120,216,248
1407,po,176,264,272
1408,oc,280,368,368
1409,ch,80,232,168
1410,ho,240,361,392
1411,of,0,159,121
1412,fi,906,984,1065
1413,in,119,184,197
1414,nc,192,328,257
1415,cr,192,321,328
1416,re,0,143,129
1417,ed,144,272,287
1418,du,136,240,264
1419,ul,144,208,248
1420,li,80,189,144
1421,it,12,171,121
1422,ty,-32,80,127
1423,yi,640,760,752
1424,it,80,224,200
1425,tw,160,248,304
1426,wa,121,216,209
1427,as,0,192,95
1428,st,104,250,296
1429,th,-42,78,104
1430,he,0,144,120
1431,es,216,352,360
1432,se,48,192,184
1433,ea,88,240,232
1434,as,144,264,296
1435,so,24,113,144
1436,on,71,183,160
1437,no,625,721,737
1438,of,0,130,96
1439,fl,174,358,304
1440,li,1687,1831,1871
1441,li,111,255,206
1442,ig,224,376,368
1443,gh,80,193,232
1444,ht,616,735,729
1445,ti,928,1088,1047
1446,it,120,272,280
1447,tw,144,224,296
1448,wa,88,224,168
1449,as,-16,159,120
1450,st,121,280,296
1451,th,-47,65,112
1452,he,88,248,200
1453,es,368,488,528
1454,se,24,160,144
1455,ea,48,184,184
1456,as,107,240,243
1457,so,0,80,133
1458,on,80,208,160
1459,no,160,280,288
1460,of,0,160,120
1461,fd,381,528,541
1462,da,129,312,276
1463,ar,-12,160,171
1464,rk,40,152,212
1465,kn,312,400,424
1466,ne,48,176,136
1467,es,144,216,272
1468,si,648,772,720
1469,si,421,545,544
1470,it,36,179,160
1471,tw,176,289,319
1472,wa,69,216,182
1473,as,-24,160,123
1474,st,104,256,288
1475,th,-40,70,112
1476,he,-22,114,88
1477,es,200,368,336
1478,sp,64,200,232
1479,pr,24,208,160
1480,ri,-32,56,152
1481,in,96,217,184
1482,ng,0,135,121
1483,go,192,305,327
1484,of,0,143,113
1485,fh,176,280,319
1486,ho,88,160,192
1487,op,144,256,216
1488,pe,40,184,152
1489,ei,432,544,576
1490,it,96,232,208
1491,tw,120,240,256
1492,wa,103,224,223
1493,as,-16,152,105
1494,st,72,232,240
1495,th,-32,88,128
1496,he,0,144,120
1497,ew,296,456,440
1498,wi,24,136,184
1499,in,104,225,216
1500,nt,0,112,121
1501,te,32,224,144
1502,er,-48,96,144
1503,ro,176,288,320
1504,of,-16,120,96
1505,fd,282,392,418
1506,de,128,272,238
1507,ep,136,264,280
1508,ps,455,559,583
1509,sa,642,744,746
1510,ai,208,344,310
1511,ir,48,216,184
1512,rw,616,752,784
1513,ws,2397,2492,2533
1514,sp,260,412,355
1515,pa,160,368,312
1516,ai,160,296,368
1517,ir,24,176,160
1518,rw,1104,1288,1256
1519,we,-24,117,160
1520,eh,123,251,264
1521,ha,8,128,136
1522,ad,64,224,184
1523,de,6193,6289,6353
1524,ev,104,192,200
1525,ve,128,274,216
1526,er,-34,102,112
1527,ry,159,256,295
1528,yt,96,249,193
1529,ti,64,186,217
1530,in,86,206,208
1531,ng,0,136,120
1532,gh,2215,2327,2351
1533,hi,32,128,144
1534,in,73,184,169
1535,ng,-15,139,96
1536,gb,205,301,359
1537,be,153,248,249
1538,ef,164,312,259
1539,fo,41,160,189
1540,or,1,208,120
1541,re,-56,96,151
1542,eu,160,264,312
1543,us,24,160,128
1544,sw,392,576,528
1545,we,-72,112,112
1546,eh,232,360,416
1547,ha,0,176,128
1548,ad,-24,144,152
1549,dn,136,224,304
1550,no,88,216,176
1551,ot,0,136,128
1552,th,0,96,136
1553,hi,75,168,171
1554,in,64,193,157
1555,ng,0,127,129
1556,gb,218,328,345
1557,be,120,240,230
1558,ef,192,328,312
1559,fo,0,120,136
1560,or,0,176,120
1561,re,0,120,176
1562,eu,184,312,304
1563,us,88,224,216
1564,sw,404,608,540
1565,we,-80,80,124
1566,ew,232,376,392
1567,we,51,200,195
1568,er,-24,184,125
1569,re,-72,80,136
1570,ea,328,484,480
1571,al,36,79,192
1572,lg,637,805,680
1573,lg,488,656,552
1574,go,1,98,169
1575,oi,0,94,97
1576,in,84,184,178
1577,ng,-32,120,68
1578,gd,160,318,312
1579,di,10,138,168
1580,ir,96,248,224
1581,re,0,112,152
1582,ec,224,344,336
1583,ct,127,280,247
1584,to,248,373,401
1585,to,-36,89,112
1586,oh,627,747,752
1587,he,152,264,272
1588,ea,65,216,177
1589,av,88,208,239
1590,ve,96,232,216
1591,en,-32,32,104
1592,nw,496,656,560
1593,we,-48,96,112
1594,ew,184,329,328
1595,we,0,136,145
1596,er,-32,213,104
1597,re,-77,67,168
1598,ea,240,392,384
1599,al,-16,40,136
1600,lg,416,564,472
1601,lg,248,396,320
1602,go,0,76,148
1603,oi,0,96,76
1604,in,88,195,184
1605,ng,-27,93,80
1606,gd,296,455,416
1607,di,32,148,191
1608,ir,179,341,295
1609,re,0,108,162
1610,ec,163,283,271
1611,ct,104,264,224
1612,th,232,336,392
1613,th,-48,56,96
1614,he,1,152,105
1615,eo,160,280,311
1616,ot,-32,126,88
1617,th,-30,74,128
1618,he,-48,201,56
1619,er,-88,55,161
1620,rw,112,217,255
1621,wa,77,255,182
1622,ay,-40,17,138
1623,yo,7239,7335,7296
1624,da,176,336,272
1625,ar,112,248,272
1626,re,472,624,608
1627,ea,-56,48,96
1628,ar,1,104,105
1629,rp,392,488,495
1630,pr,32,136,128
1631,ro,0,168,104
1632,of,-56,80,112
1633,fe,-56,32,80
1634,es,120,184,208
1635,so,272,376,336
1636,so,96,200,216
1637,or,0,88,104
1638,rj,584,664,672
1639,jy,496,600,576
1640,ya,96,208,200
1641,an,0,104,112
1642,ng,56,144,160
1643,gt,2656,2728,2744
1644,th,88,168,160
1645,hi,64,160,144
1646,is,16,152,112
1647,si,352,448,488
1648,is,80,168,176
1649,sl,336,480,424
1650,la,0,135,144
1651,an,-31,65,104
1652,nb,56,112,152
1653,bo,32,127,88
1654,om,5088,5160,5183
1655,my,136,192,208
1656,yn,242,353,298
1657,na,96,152,207
1658,am,144,248,200
1659,me,0,128,104
1660,ei,368,456,496
1661,is,24,152,112
1662,sl,600,752,728
1663,la,0,112,152
1664,an,0,64,112
1665,nb,64,144,128
1666,bo,0,56,80
1667,oi,1712,1784,1768
1668,ih,264,320,336
1669,ha,56,176,112
1670,av,64,192,184
1671,ve,0,144,128
1672,ec,672,800,816
1673,co,-71,48,57
1674,ou,-48,96,71
1675,up,0,112,144
1676,pl,96,224,208
1677,le,-32,96,96
1678,eo,48,120,176
1679,of,64,136,136
1680,fq,320,376,392
1681,qu,32,112,88
1682,ue,72,144,152
1683,es,120,208,192
1684,st,112,176,200
1685,ti,32,272,96
1686,io,-168,24,72
1687,on,-136,0,56
1688,ns,272,360,408
1689,sb,608,640,696
1690,ba,168,232,200
1691,ab,696,792,760
1692,ab,56,152,160
1693,bo,24,248,120
1694,ou,-112,0,112
1695,ut,-24,72,88
1696,th,688,768,784
1697,ho,-24,168,56
1698,om,-24,80,168
1699,me,0,136,104
1700,ew,528,592,664
1701,wo,72,167,136
1702,or,-24,56,71
1703,rd,121,232,201
1704,dk,721,808,832
1705,k4,448,528,535
1706,4i,832,913,912
1707,iw,631,711,712
1708,wo,16,216,96
1709,on,-120,0,80
1710,nd,1,56,121
1711,de,120,256,175
1712,er,-48,72,88
1713,rd,281,352,401
1714,do,16,96,87
1715,oy,64,136,144
1716,yo,1306,1569,1378
1717,yo,-16,247,73
1718,ou,-104,0,159
1719,uh,128,224,232
1720,ha,40,176,136
1721,av,24,144,160
1722,ve,-40,56,80
1723,ec,1120,1232,1216
1724,co,-32,136,80
1725,ou,-80,80,88
1726,up,-32,96,128
1727,pl,72,216,200
1728,le,-56,96,88
1729,eo,80,168,232
1730,of,8,88,96
1731,fm,528,656,608
1732,mi,-32,144,96
1733,in,-24,72,152
1734,nu,112,192,208
1735,ut,48,136,128
1736,te,-48,64,40
1737,es,128,256,240
1738,so,1768,1856,1896
1739,so,16,104,128
1740,ot,168,232,256
1741,th,48,128,112
1742,ha,32,194,112
1743,at,0,118,162
1744,ti,416,496,534
1745,ic,240,384,320
1746,ca,-64,97,80
1747,an,79,175,240
1748,nc,1312,1432,1408
1749,co,2832,3016,2952
1750,co,0,184,120
1751,om,-97,40,87
1752,me,-40,56,97
1753,et,223,303,319
1754,to,33,136,113
1755,oa,144,272,247
1756,as,40,177,168
1757,sk,32,151,169
1758,ky,256,376,375
1759,yo,-40,184,80
1760,ou,-72,24,152
1761,ut,1097,1168,1193
1762,th,56,136,127
1763,hs,208,328,288
1764,se,976,1057,1096
1765,ef,1600,1648,1681
1766,fi,48,128,96
1767,is,192,264,272
1768,sr,320,392,392
1769,rs,40,208,112
1770,st,-24,88,144
1771,to,312,464,424
1772,on,-96,40,56
1773,ne,-39,112,97
1774,ei,104,176,255
1775,is,48,200,120
1776,sa,152,256,304
1777,ab,40,144,144
1778,bo,1,168,105
1779,ou,-56,32,111
1780,ut,-31,32,57
1781,th,280,360,343
1782,th,0,80,96
1783,he,24,160,104
1784,ei,408,456,544
1785,if,456,528,504
1786,fi,48,144,120
1787,ir,-48,40,48
1788,rt,96,176,184
1789,ts,88,224,168
1790,st,0,120,136
1791,tq,256,328,376
1792,qu,24,104,96
1793,ue,32,144,112
1794,es,1744,1904,1856
1795,st,24,120,184
1796,tq,528,568,624
1797,qu,216,304,256
1798,ue,0,80,88
1799,es,96,216,176
1800,si,200,464,320
1801,io,-216,0,48
1802,nt,664,72,736
1803,ot,640,736,360
1804,ti,0,248,96
1805,io,-184,0,64
1806,on,-88,24,96
1807,nb,1280,1431,1392
1808,be,-23,193,128
1809,es,0,103,216
1810,st,16,152,119
1811,tr,153,264,289
1812,re,-47,64,64
1813,eg,73,168,184
1814,gs,128,168,223
1815,sa,536,640,576
1816,ar,24,120,128
1817,rd,120,232,216
1818,ds,96,208,208
1819,sl,528,680,640
1820,la,1,168,153
1821,an,1,48,168
1822,nb,96,184,143
1823,bo,48,128,136
1824,hi,104,176,208
1825,ih,2648,2784,2720
1826,ho,16,128,152
1827,ow,40,112,152
1828,wa,184,280,256
1829,ar,80,152,176
1830,re,88,200,160
1831,ey,560,632,672
1832,yo,80,176,152
1833,ou,-48,32,48
1834,ut,2224,2304,2304
1835,th,232,336,312
1836,hi,-32,112,72
1837,is,24,128,168
1838,sw,792,872,896
1839,we,88,152,168
1840,ek,232,344,296
1841,ek,48,160,144
1842,kt,1383,1455,1495
1843,th,16,121,88
1844,hi,0,159,105
1845,in,-32,40,127
1846,ng,112,192,184
1847,gs,513,593,593
1848,sh,231,320,311
1849,ha,32,127,121
1850,av,640,728,735
1851,ve,96,200,184
1852,eb,736,800,840
1853,be,2800,2856,2864
1854,be,152,208,240
1855,en,200,280,256
1856,en,32,112,120
1857,ng,1025,1097,1105
1858,go,176,240,248
1859,oi,152,280,216
1860,in,-40,48,88
1861,ng,128,208,216
1862,go,648,736,728
1863,on,-32,72,56
1864,np,336,440,440
1865,pr,32,96,136
1866,re,96,192,160
1867,et,152,216,248
1868,ty,248,320,312
1869,ty,103,175,184
1870,yw,240,392,312
1871,we,-24,88,128
1872,el,56,136,168
1873,lf,408,488,488
1874,lf,240,320,320
1875,fo,0,88,80
1876,or,24,128,112
1877,rm,224,296,328
1878,my,216,280,288
1879,yf,296,352,360
1880,fa,72,192,128
1881,am,56,224,176
1882,mi,-56,48,112
1883,il,120,216,224
1884,ly,184,264,280
1885,ym,2360,2456,2440
1886,my,216,288,312
1887,ys,216,312,288
1888,so,32,120,128
1889,on,-24,48,64
1890,nj,264,343,336
1891,ju,152,225,231
1892,us,-32,56,41
1893,st,128,216,216
1894,th,423,519,511
1895,ha,80,152,176
1896,ad,56,144,128
1897,dh,272,392,360
1898,hi,1,137,121
1899,is,0,64,136
1900,s4,1023,1103,1087
1901,4y,552,640,632
1902,ye,40,208,128
1903,ea,56,152,224
1904,ar,-40,61,56
1905,rs,283,403,384
1906,sb,1001,1088,1121
1907,bi,704,816,791
1908,ir,64,136,176
1909,rt,144,216,216
1910,th,48,128,120
1911,hd,64,160,144
1912,da,-24,57,72
1913,ay,63,135,144
1914,ya,1921,2009,1993
1915,ar,576,640,664
1916,ar,152,216,200
1917,ro,112,208,176
1918,on,-16,72,80
1919,nw,248,304,336
1920,wa,40,168,96
1921,as,40,104,168
1922,sv,320,408,384
1923,ve,40,120,128
1924,er,64,160,144
1925,ry,24,104,120
1926,yh,360,440,440
1927,ha,24,104,104
1928,ap,528,600,608
1929,py,432,512,504
1930,py,256,336,343
1931,yt,296,368,376
1932,th,0,88,72
1933,ha,48,112,136
1934,at,40,112,104
1935,tb,776,840,848
1936,bt,240,312,304
1937,to,1352,1416,1424
1938,ot,296,424,360
1939,th,200,281,328
1940,hg,527,615,608
1941,gr,0,56,88
1942,ra,112,184,168
1943,an,359,431,431
1944,nd,48,144,120
1945,dp,1792,1872,1888
1946,pa,32,96,112
1947,ar,144,248,208
1948,re,352,448,456
1949,en,64,152,160
1950,nt,0,72,88
1951,ts,184,240,256
1952,sa,240,336,296
1953,ar,96,160,192
1954,re,96,168,160
1955,ew,520,600,592
1956,wi,16,112,96
1957,it,0,88,96
1958,th,0,72,88
1959,hi,1152,1264,1224
1960,hi,536,648,608
1961,im,64,200,176
1962,mf,201,265,337
1963,fo,24,120,88
1964,or,8,80,104
1965,rt,105,176,177
1966,th,25,112,96
1967,he,0,96,87
1968,eb,168,264,264
1969,bi,152,248,248
1970,ir,96,192,192
1971,rt,144,224,240
1972,th,24,104,104
1973,hd,96,192,176
1974,da,-24,64,72
1975,at,72,120,160
1976,ty,1000,1064,1048
1977,yi,1096,1176,1160
1978,ia,248,320,328
1979,al,32,104,104
1980,ls,40,128,112
1981,so,16,88,104
1982,ob,400,496,472
1983,bo,120,248,216
1984,ou,-32,40,96
1985,ug,152,232,224
1986,gh,-24,120,56
1987,ht,0,88,144
1988,ts,199,279,287
1989,so,16,128,96
1990,om,-24,72,88
1991,me,-40,40,56
1992,en,1864,1976,1944
1993,ns,760,848,872
1994,sn,32,120,120
1995,na,56,136,144
1996,ac,168,248,248
1997,ck,96,144,176
1998,ks,520,600,568
1999,st,223,303,303
2000,to,33,65,113
2001,ot,255,303,287
2002,th,40,112,88
2003,he,32,80,104
2004,ed,160,249,208
2005,da,0,79,89
2006,ay,56,144,135
2007,yc,384,520,472
2008,ca,-32,64,104
2009,ar,80,144,176
2010,re,81,176,145
2011,et,368,440,463
2012,to,32,112,104
2013,os,288,384,368
2014,sh,-40,56,56
2015,ha,72,152,168
2016,ar,64,144,144
2017,re,184,329,264
2018,ew,519,615,664
2019,wi,49,168,145
2020,it,-48,40,71
2021,th,48,128,136
2022,hi,472,608,552
2023,hi,-24,112,104
2024,is,0,88,136
2025,sf,272,328,360
2026,fr,96,161,152
2027,ri,503,575,568
2028,ie,97,169,169
2029,en,64,152,136
2030,nd,0,80,88
2031,ds,176,240,256
2032,so,3272,3360,3336
2033,ov,264,360,352
2034,ve,64,160,160
2035,er,80,160,176
2036,rt,216,296,296
2037,th,40,152,120
2038,hi,-40,72,72
2039,is,-48,48,64
2040,sw,184,264,280
2041,we,72,152,152
2042,ek,184,288,264
2043,ek,-16,88,104
2044,ke,432,504,536
2045,en,40,144,112
2046,nd,0,112,104
2047,dw,312,432,424
2048,we,-32,88,88
2049,ep,248,296,368
2050,pl,144,224,192
2051,la,40,152,120
2052,an,48,128,160
2053,nt,280,376,360
2054,ta,1136,1216,1232
2055,at,560,632,640
2056,to,799,880,871
2057,oh,351,415,432
2058,ha,32,104,96
2059,av,25,121,97
2060,ve,0,103,96
2061,ea,113,201,216
2062,ag,607,679,695
2063,ga,32,96,104
2064,ar,105,160,169
2065,rd,112,176,167
2066,de,96,176,160
2067,en,0,97,80
2068,nt,903,967,1000
2069,tr,88,168,152
2070,ri,368,432,448
2071,ip,128,184,192
2072,pt,4073,4145,4129
2073,tl,928,976,1000
2074,la,104,192,152
2075,al,680,760,768
2076,al,64,144,144
2077,lk,128,216,208
2078,kt,304,384,392
2079,to,0,64,80
2080,oy,304,376,368
2081,yo,56,160,128
2082,ou,-16,24,88
2083,ux,1056,1152,1096
2084,xi,112,184,208
2085,ia,-24,48,48
2086,ao,40,128,112
2087,om,0,80,88
2088,mi,16,152,96
2089,in,-40,32,96
2090,ng,112,192,184
2091,ok,-72,56,48
2092,kd,216,272,344
2093,do,0,120,56
2094,oi,-96,72,24
2095,in,-72,16,96
2096,ng,-56,40,32
2097,gt,104,208,200
2098,th,0,112,104
2099,hi,-24,16,88
2100,ie,536,616,576
2101,et,208,304,288
2102,ty,24,120,120
2103,yp,56,128,152
2104,pi,256,400,328
2105,in,-72,24,72
2106,ng,-24,64,72
2107,gt,88,184,176
2108,th,-40,48,56
2109,hi,0,131,88
2110,in,-27,77,104
2111,ng,0,72,104
2112,go,88,184,160
2113,on,-24,88,72
2114,nc,0,136,112
2115,ce,-48,32,88
2116,ea,88,224,168
2117,ag,72,224,208
2118,ga,-64,32,88
2119,ai,24,96,120
2120,in,-24,64,48
2121,nt,240,352,328
2122,th,0,80,112
2123,he,112,200,192
2124,ef,304,376,392
2125,fi,24,112,96
2126,ir,0,80,88
2127,rs,0,128,80
2128,st,-40,32,88
2129,to,80,184,152
2130,of,0,80,104
2131,f3,463,560,543
2132,3t,111,192,208
2133,ti,280,424,361
2134,im,-88,48,56
2135,me,0,112,136
2136,es,-56,23,56
2137,st,128,264,207
2138,th,1,104,137
2139,hi,-55,48,48
2140,is,1,73,104
2141,sw,311,359,383
2142,we,120,160,168
2143,ek,216,320,256
2144,ek,72,176,120
2145,ki,200,297,304
2146,ig,79,167,176
2147,gu,1,88,89
2148,ue,1,64,88
2149,es,96,128,159
2150,sn,361,497,393
2151,sn,191,327,273
2152,no,-64,32,72
2153,ot,-32,57,64
2154,ts,183,247,272
2155,su,24,128,88
2156,ur,0,200,104
2157,re,-104,0,96
2158,eh,168,288,272
2159,ho,-24,48,96
2160,ow,-32,72,40
2161,wi,176,248,280
2162,im,112,201,184
2163,mi,81,175,170
2164,is,40,96,134
2165,se,216,280,272
2166,se,24,88,136
2167,ed,80,168,144
2168,dt,152,272,240
2169,tw,0,72,120
2170,wo,40,128,112
2171,ow,152,208,240
2172,we,112,152,168
2173,ek,200,280,240
2174,ek,56,136,120
2175,ks,64,152,144
2176,sd,216,280,304
2177,di,0,72,64
2178,id,0,64,72
2179,ds,128,200,192
2180,sp,24,104,96
2181,pr,56,136,136
2182,ri,16,120,96
2183,in,-40,48,64
2184,ng,0,72,88
2185,gb,264,352,336
2186,br,104,232,192
2187,re,-72,25,56
2188,ea,-49,47,48
2189,ak,-24,88,72
2190,kc,256,360,368
2191,co,-32,80,72
2192,ou,-24,40,88
2193,un,112,216,176
2194,nt,1,80,105
2195,ti,312,400,391
2196,it,72,176,160
2197,tp,184,240,288
2198,pr,200,264,256
2199,ro,168,248,232
2200,ob,120,184,200
2201,ba,40,160,104
2202,ab,-56,24,64
2203,bl,-48,72,32
2204,ly,1,72,121
2205,ys,224,312,295
2206,sh,32,120,120
2207,ho,0,88,88
2208,ou,0,96,88
2209,ul,0,96,96
2210,ld,-16,56,80
2211,dn,0,120,72
2212,nt,72,160,192
2213,to,96,232,184
2214,ok,0,88,136
2215,ki,728,808,816
2216,ih,104,192,184
2217,ha,-24,96,64
2218,av,80,168,200
2219,ve,48,144,136
2220,et,112,208,208
2221,th,-48,48,48
2222,hi,16,120,112
2223,in,-32,80,72
2224,ng,-32,56,80
2225,gs,0,72,88
2226,st,144,248,216
2227,to,34,120,138
2228,od,1224,1320,1310
2229,od,264,360,360
2230,do,0,80,96
2231,ol,192,303,272
2232,li,25,96,136
2233,ik,129,226,200
2234,ke,0,110,97
2235,ec,218,336,328
2236,co,1,105,119
2237,op,0,120,104
2238,pm,-119,0,1
2239,mu,127,215,246
2240,ut,24,105,112
2241,tm,887,999,968
2242,mp,-31,56,81
2243,pu,72,176,159
2244,ut,1,56,105
2245,te,64,160,119
2246,er,-48,32,48
2247,rp,192,296,272
2248,pr,1,64,105
2249,ro,40,104,103
2250,og,16,72,80
2251,gr,89,208,145
2252,ra,-23,40,96
2253,am,48,128,111
2254,mi,378,489,458
2255,mi,250,361,346
2256,in,-40,40,71
2257,ng,48,128,128
2258,go,672,728,752
2259,go,40,96,96
2260,od,48,128,104
2261,da,560,664,640
2262,an,40,128,144
2263,ny,129,216,217
2264,yw,24,113,111
2265,wa,-41,87,48
2266,ay,-56,49,72
2267,yf,463,568,568
2268,fi,0,103,105
2269,ir,-24,72,79
2270,rs,24,128,120
2271,st,-40,48,64
2272,to,48,152,136
2273,of,0,64,104
2274,f3,264,344,328
2275,3t,184,288,264
2276,th,-8,96,96
2277,hi,-16,88,88
2278,is,16,80,120
2279,sw,136,200,200
2280,we,96,160,160
2281,ek,176,296,240
2282,ek,32,152,96
2283,k9,232,336,352
2284,9a,104,192,208
2285,ap,48,104,136
2286,pa,184,272,240
2287,pa,0,88,120
2288,ar,0,128,88
2289,re,-48,48,80
2290,en,0,120,96
2291,nt,-16,88,104
2292,tl,-12,104,92
2293,ly,16,96,132
2294,y0,96,192,176
2295,0b,384,480,480
2296,be,120,240,216
2297,ec,-56,64,64
2298,ca,-40,56,80
2299,au,72,136,168
2300,us,0,96,64
2301,se,-72,0,24
2302,ei,136,200,208
2303,in,152,232,216
2304,ne,24,72,104
2305,ed,232,296,280
2306,ed,80,144,152
2307,da,56,160,120
2308,am,168,256,272
2309,mi,80,176,168
2310,in,-48,40,48
2311,nt,184,296,272
2312,te,-24,16,88
2313,eu,528,624,568
2314,ut,0,104,96
2315,te,-32,32,72
2316,ec,136,216,200
2317,ch,-32,48,48
2318,ha,72,176,152
2319,an,0,96,104
2320,nc,40,160,136
2321,ce,-64,16,56
2322,et,160,248,240
2323,to,-24,48,64
2324,ow,144,200,216
2325,wi,40,144,96
2326,in,-40,40,64
2327,na,136,216,216
2328,a5,672,768,752
2329,54,1112,1184,1208
2330,45,120,208,192
2331,50,24,103,112
2332,0d,297,393,376
2333,do,0,63,96
2334,ol,161,208,224
2335,la,232,305,279
2336,la,80,153,167
2337,ar,0,87,73
2338,rg,139,233,226
2339,gi,0,104,94
2340,if,31,151,135
2341,ft,120,232,240
2342,tc,464,513,576
2343,ce,39,143,88
2344,er,-23,72,81
2345,rt,104,216,199
2346,ti,104,160,216
2347,if,48,136,104
2348,fi,-32,32,56
2349,ic,64,193,128
2350,ca,-40,88,89
2351,at,40,200,168
2352,te,16,112,176
2353,ea,145,232,241
2354,ap,32,88,119
2355,pr,248,409,304
2356,pr,80,241,168
2357,ra,335,423,496
2358,ar,1,112,89
2359,re,-32,72,79
2360,en,0,120,104
2361,nt,-32,80,88
2362,tl,1,120,113
2363,ly,33,144,152
2364,yo,432,496,543
2365,or,24,128,88
2366,rd,192,280,296
2367,do,1,88,89
2368,oi,328,408,415
2369,in,776,856,856
2370,no,72,144,152
2371,oi,194,272,266
2372,ia,384,480,462
2373,ac,0,64,96
2374,ct,112,192,176
2375,tu,0,104,80
2376,ua,24,112,128
2377,al,48,112,136
2378,ly,144,272,208
2379,ly,-24,104,72
2380,yd,104,176,232
2381,do,-16,104,56
2382,on,-64,48,56
2383,nt,128,232,240
2384,tk,104,144,208
2385,ko,448,568,488
2386,oh,0,88,120
2387,hw,256,392,344
2388,we,-56,48,80
2389,el,40,80,144
2390,ld,304,392,344
