,digraph,inter-key,uut,ddt
1269,ta,3,97,79
1270,ar,3,70,97
1271,rd,6,109,73
1272,bl,70,175,175
1273,la,315,419,420
1274,ac,223,331,327
1275,ck,105,177,213
1276,k0,126,477,198
1277,00,-72,141,279
1278,0s,112,217,325
1279,ba,3,110,107
1280,as,-36,69,71
1281,st,9,78,114
1282,ta,5,118,74
1283,ar,4,74,117
1284,rd,3,105,73
1285,bl,420,488,490
1286,la,50,157,118
1287,ac,228,297,335
1288,ck,124,197,193
1289,k0,183,430,256
1290,00,-37,140,210
1291,0s,124,230,301
1292,ba,3,140,69
1293,as,-34,71,103
1294,st,-37,33,68
1295,ta,6,112,76
1296,ar,6,68,112
1297,rd,24,130,86
1298,bl,237,309,307
1299,la,16,120,88
1300,ac,116,221,220
1301,ck,36,104,141
1302,k0,116,360,184
1303,00,-69,109,175
1304,0s,70,172,248
1305,ba,-36,141,68
1306,as,-69,36,108
1307,st,3,70,108
1308,ta,3,140,70
1309,ar,-35,35,102
1310,rd,8,78,78
1311,bl,26,99,131
1312,la,34,140,107
1313,ac,116,228,222
1314,ck,63,131,175
1315,k0,380,766,448
1316,00,-36,633,350
1317,0s,-71,246,598
1318,ba,32,172,137
1319,as,-35,69,105
1320,st,53,123,157
1321,ta,4,104,74
1322,ar,20,90,120
1323,rd,32,136,102
1324,bl,660,729,732
1325,la,98,203,167
1326,ac,161,257,266
1327,ck,120,188,216
1328,k0,190,435,258
1329,00,-35,141,210
1330,0s,76,143,252
1331,ba,-36,107,35
1332,as,-73,34,70
1333,st,4,71,111
1334,ta,4,110,71
1335,ar,3,68,109
1336,rd,22,91,87
1337,bl,244,313,312
1338,la,48,187,117
1339,ac,258,364,397
1340,ck,102,173,208
1341,k0,132,309,203
1342,00,-36,140,141
1343,0s,91,195,267
1344,ba,6,144,73
1345,as,-29,75,109
1346,st,-40,31,64
1347,ta,3,106,74
1348,ar,3,80,106
1349,rd,2,104,79
1350,bl,108,215,214
1351,la,72,179,179
1352,ac,122,226,229
1353,ck,161,232,265
1354,k0,110,322,181
1355,00,-72,104,140
1356,0s,115,214,291
1357,ba,-39,72,38
1358,as,-68,33,43
1359,st,20,126,121
1360,ta,-35,75,71
1361,ar,3,71,113
1362,rd,2,103,70
1363,bl,59,134,174
1364,la,33,150,108
1365,ac,117,232,234
1366,ck,154,234,269
1367,k0,152,322,232
1368,00,-37,139,133
1369,0s,46,151,222
1370,ba,-41,105,70
1371,as,-71,71,75
1372,st,2,69,144
1373,ta,2,107,69
1374,ar,3,70,108
1375,rd,2,69,69
1376,bl,41,150,147
1377,la,22,129,131
1378,ac,413,518,520
1379,ck,37,139,142
1380,k0,49,263,151
1381,00,-70,141,144
1382,0s,-70,141,141
1383,ba,6,146,78
1384,as,-36,69,104
1385,st,-34,36,71
1386,ta,6,148,76
1387,ar,-37,35,105
1388,rd,38,107,110
1389,bl,71,140,143
1390,la,38,148,107
1391,ac,118,223,228
1392,ck,21,124,126
1393,k0,38,181,141
1394,00,-37,176,106
1395,0s,33,139,246
1396,ba,50,180,122
1397,as,-68,71,62
1398,st,4,115,143
1399,ta,-44,29,67
1400,ar,38,106,111
1401,rd,9,112,77
1402,bl,54,125,161
1403,la,32,137,103
1404,ac,122,227,227
1405,ck,62,133,167
1406,k0,52,226,123
1407,00,-69,141,105
1408,0s,40,140,250
1409,ba,764,884,845
1410,as,-81,78,39
1411,st,-42,44,117
1412,ta,-6,76,80
1413,ar,3,41,85
1414,rd,37,117,75
1415,bl,37,116,88
1416,la,38,118,117
1417,ac,113,200,193
1418,ck,3,79,90
1419,k0,37,232,113
1420,00,-80,118,115
1421,0s,74,157,272
1422,ba,6,146,68
1423,as,-69,71,71
1424,st,3,77,143
1425,ta,9,99,83
1426,ar,3,33,93
1427,rd,23,92,53
1428,bl,135,195,203
1429,la,36,140,96
1430,ac,105,211,209
1431,ck,42,114,148
1432,k0,102,278,174
1433,00,-35,140,141
1434,0s,76,181,251
1435,ba,3,107,72
1436,as,-71,35,33
1437,st,4,70,110
1438,ta,6,111,72
1439,ar,3,68,108
1440,rd,29,132,94
1441,bl,72,178,178
1442,la,154,253,260
1443,ac,194,298,293
1444,ck,139,214,243
1445,k0,141,353,216
1446,00,-70,141,142
1447,0s,167,307,378
1448,ba,3,105,71
1449,as,-36,71,66
1450,st,4,70,111
1451,ta,13,118,79
1452,ar,3,33,108
1453,rd,55,161,85
1454,bl,574,642,643
1455,la,46,149,114
1456,ac,143,246,246
1457,ck,26,93,129
1458,k0,142,357,209
1459,00,-75,136,140
1460,0s,74,179,285
1461,ba,-43,79,40
1462,as,-42,40,80
1463,st,3,40,85
1464,ta,38,118,75
1465,ar,3,42,83
1466,rd,36,79,75
1467,bl,36,78,117
1468,la,37,156,79
1469,ac,75,193,194
1470,ck,3,79,121
1471,k0,3,195,79
1472,00,-81,134,111
1473,0s,36,157,251
1474,ba,3,104,72
1475,as,-34,36,67
1476,st,4,70,74
1477,ta,8,105,74
1478,ar,3,36,100
1479,rd,39,143,72
1480,bl,272,376,342
1481,la,4,105,108
1482,ac,137,242,238
1483,ck,15,86,120
1484,k0,145,322,216
1485,00,422,739,599
1486,0s,59,162,376
1487,ba,50,223,123
1488,as,-72,36,101
1489,st,2,34,110
1490,ta,31,142,63
1491,ar,1,34,112
1492,rd,36,141,69
1493,bl,81,152,184
1494,la,26,132,97
1495,ac,149,249,255
1496,ck,29,99,129
1497,k0,265,477,335
1498,00,-65,140,147
1499,0s,112,219,317
1500,ba,5,140,114
1501,as,-71,35,64
1502,st,7,88,113
1503,ta,2,132,83
1504,ar,3,34,133
1505,rd,16,121,47
1506,bl,42,145,147
1507,la,45,114,148
1508,ac,162,274,231
1509,ck,66,170,178
1510,k0,77,250,181
1511,00,-35,177,138
1512,0s,-71,176,141
1513,ba,-36,71,68
1514,as,4,71,111
1515,st,2,77,69
1516,ta,2,62,77
1517,ar,41,109,101
1518,rd,12,117,80
1519,bl,90,160,158
1520,la,69,180,139
1521,ac,193,304,304
1522,ck,36,107,147
1523,k0,256,507,327
1524,00,-78,133,173
1525,0s,114,254,325
1526,ba,-6,153,77
1527,as,-80,40,79
1528,st,-37,44,83
1529,ta,-5,154,76
1530,ar,-81,9,78
1531,rd,-6,72,84
1532,bl,4,79,84
1533,la,38,118,113
1534,ac,81,200,161
1535,ck,3,79,122
1536,k0,3,156,79
1537,00,-43,155,110
1538,0s,-80,188,118
1539,ba,-42,117,39
1540,as,-80,40,79
1541,st,-37,7,83
1542,ta,33,153,77
1543,ar,-43,5,77
1544,rd,33,114,81
1545,bl,37,118,88
1546,la,74,155,155
1547,ac,75,194,156
1548,ck,-42,71,77
1549,k0,4,157,117
1550,00,-43,155,110
1551,0s,75,196,273
1552,ba,-36,76,70
1553,as,-43,64,69
1554,st,21,92,128
1555,ta,-38,69,33
1556,ar,46,117,153
1557,rd,2,105,73
1558,bl,87,192,194
1559,la,54,151,159
1560,ac,143,285,240
1561,ck,50,121,192
1562,k0,214,463,285
1563,00,-37,140,212
1564,0s,157,261,334
1565,ba,7,95,85
1566,as,-24,36,64
1567,st,3,71,63
1568,ta,3,107,71
1569,ar,8,78,112
1570,rd,29,98,99
1571,bl,109,180,212
1572,la,66,168,137
1573,ac,134,238,236
1574,ck,494,560,598
1575,k0,157,340,223
1576,00,-35,140,148
1577,0s,76,211,251
1578,ba,-38,139,69
1579,as,-72,34,105
1580,st,5,75,111
1581,ta,5,185,75
1582,ar,-70,3,110
1583,rd,3,104,76
1584,bl,38,105,143
1585,la,55,126,122
1586,ac,168,274,239
1587,ck,42,115,148
1588,k0,64,275,137
1589,00,-103,142,108
1590,0s,-72,140,173
1591,ba,8,154,76
1592,as,-74,32,72
1593,st,-30,33,76
1594,ta,22,130,85
1595,ar,4,36,112
1596,rd,41,147,73
1597,bl,497,564,567
1598,la,31,136,98
1599,ac,175,242,280
1600,ck,172,234,239
1601,k0,240,420,302
1602,00,-34,140,146
1603,0s,73,176,247
1604,ba,2,106,107
1605,as,-37,69,67
1606,st,-35,36,71
1607,ta,2,105,73
1608,ar,6,73,109
1609,rd,11,117,78
1610,bl,70,141,183
1611,la,41,148,112
1612,ac,146,246,253
1613,ck,6,74,106
1614,k0,359,606,427
1615,00,-35,141,212
1616,0s,107,214,283
1617,ba,3,140,77
1618,as,-71,70,66
1619,st,-34,36,107
1620,ta,8,145,78
1621,ar,2,31,139
1622,rd,40,143,69
1623,bl,56,126,162
1624,la,67,171,137
1625,ac,133,236,237
1626,ck,103,176,206
1627,k0,148,323,221
1628,00,-71,140,104
1629,0s,40,141,251
1630,ba,6,109,77
1631,as,-71,71,32
1632,st,4,71,146
1633,ta,3,106,70
1634,ar,3,76,106
1635,rd,5,75,78
1636,bl,419,490,488
1637,la,99,238,170
1638,ac,91,195,230
1639,ck,30,98,134
1640,k0,154,364,222
1641,00,-35,141,175
1642,0s,39,143,215
1643,ba,153,348,234
1644,as,-80,41,115
1645,st,-38,40,83
1646,ta,38,118,116
1647,ar,3,41,83
1648,rd,37,117,75
1649,bl,3,79,83
1650,la,75,156,151
1651,ac,151,243,232
1652,ck,4,80,96
1653,k0,37,232,113
1654,00,-81,117,114
1655,0s,-80,194,118
1656,ba,3,149,111
1657,as,-79,35,67
1658,st,-31,34,83
1659,ta,14,120,79
1660,ar,1,68,107
1661,rd,23,129,90
1662,bl,59,132,172
1663,la,4,107,77
1664,ac,107,215,210
1665,ck,10,115,118
1666,k0,13,188,118
1667,00,-37,140,138
1668,0s,100,139,277
1669,ba,-43,117,76
1670,as,-81,40,79
1671,st,3,119,124
1672,ta,-43,47,73
1673,ar,4,82,94
1674,rd,-6,77,72
1675,bl,75,117,126
1676,la,75,157,117
1677,ac,152,232,234
1678,ck,37,79,117
1679,k0,106,378,148
1680,00,-80,117,192
1681,0s,-80,270,117
1682,ba,4,141,111
1683,as,-37,70,100
1684,st,2,72,109
1685,ta,2,105,72
1686,ar,2,69,105
1687,rd,4,107,71
1688,bl,42,110,148
1689,la,35,142,103
1690,ac,122,266,229
1691,ck,1,65,145
1692,k0,19,197,83
1693,00,-36,140,142
1694,0s,105,176,281
1695,ba,6,69,76
1696,as,-33,71,30
1697,st,14,82,118
1698,ta,3,70,71
1699,ar,17,87,84
1700,rd,3,105,73
1701,bl,21,90,127
1702,la,52,157,121
1703,ac,152,261,257
1704,ck,140,214,249
1705,k0,76,251,150
1706,00,-69,145,106
1707,0s,38,140,252
1708,ba,7,111,77
1709,as,-72,69,32
1710,st,13,112,154
1711,ta,-73,32,26
1712,ar,23,104,128
1713,rd,2,68,83
1714,bl,322,391,358
1715,la,53,159,122
1716,ac,106,211,212
1717,ck,6,76,111
1718,k0,67,207,137
1719,00,-36,148,104
1720,0s,39,144,223
1721,ba,3,105,107
1722,as,2,114,104
1723,st,2,63,114
1724,ta,2,105,63
1725,ar,3,72,106
1726,rd,2,103,71
1727,bl,68,173,171
1728,la,223,328,328
1729,ac,177,281,282
1730,ck,126,195,230
1731,k0,157,445,226
1732,00,-77,134,211
1733,0s,108,250,319
1734,th,60,202,216
1735,hi,47,152,189
1736,io,120,223,225
1737,om,105,245,208
1738,mb,199,305,339
1739,ba,27,168,133
1740,an,375,483,516
1741,ne,362,467,470
1742,mo,112,183,219
1743,ou,184,290,255
1744,us,158,261,264
1745,st,197,266,300
1746,ta,138,243,207
1747,ap,333,437,438
1748,ph,250,308,354
1749,ha,88,191,146
1750,th,74,253,187
1751,hi,9,118,188
1752,io,122,224,231
1753,om,116,254,218
1754,mb,226,331,364
1755,ba,16,191,121
1756,an,44,149,219
1757,ne,73,145,178
1758,mo,75,179,216
1759,ou,150,218,254
1760,us,125,228,193
1761,st,219,297,322
1762,ta,88,200,166
1763,ap,151,252,263
1764,ph,305,411,406
1765,ha,49,149,155
1766,th,119,294,226
1767,hi,7,148,182
1768,io,106,211,247
1769,om,133,273,238
1770,mb,181,285,321
1771,ba,40,144,144
1772,an,66,172,170
1773,ne,43,149,149
1774,mo,141,211,247
1775,ou,518,625,588
1776,us,162,301,269
1777,st,186,290,325
1778,ta,46,188,150
1779,ap,228,336,370
1780,ph,269,375,377
1781,ha,62,202,168
1782,th,78,251,181
1783,hi,8,113,181
1784,io,121,234,226
1785,om,114,256,227
1786,mb,209,316,351
1787,ba,40,182,147
1788,an,35,142,177
1789,ne,56,124,163
1790,mo,152,187,257
1791,ou,319,390,354
1792,us,223,333,294
1793,st,277,382,387
1794,ta,60,165,165
1795,ap,283,355,388
1796,ph,269,340,341
1797,ha,87,191,158
1798,th,88,263,209
1799,hi,15,102,190
1800,io,111,228,198
1801,om,102,246,219
1802,mb,220,323,364
1803,ba,16,157,119
1804,an,62,169,203
1805,ne,51,121,158
1806,mo,123,226,230
1807,ou,187,293,290
1808,us,182,288,288
1809,st,305,408,411
1810,ta,75,215,178
1811,ap,238,344,378
1812,ph,208,313,314
1813,ha,40,183,145
1814,th,72,246,185
1815,hi,5,144,179
1816,io,93,161,232
1817,om,143,285,211
1818,mb,201,309,343
1819,ba,40,183,148
1820,an,44,149,187
1821,ne,53,156,158
1822,mo,154,218,259
1823,ou,204,278,268
1824,us,174,281,248
1825,st,213,282,320
1826,ta,88,230,157
1827,ap,184,289,326
1828,ph,236,305,341
1829,ha,85,191,154
1830,th,85,257,228
1831,hi,4,145,176
1832,io,108,215,249
1833,om,114,253,221
1834,mb,538,645,677
1835,ba,21,160,128
1836,an,42,113,181
1837,ne,97,203,168
1838,mo,114,184,218
1839,ou,190,296,260
1840,us,124,227,230
1841,st,256,342,359
1842,ta,122,247,208
1843,ap,173,283,298
1844,ph,235,355,345
1845,ha,14,148,134
1846,th,84,297,198
1847,hi,46,195,259
1848,io,118,226,267
1849,om,118,252,226
1850,mb,211,317,345
1851,ba,17,121,123
1852,an,58,156,162
1853,ne,74,181,172
1854,mo,147,249,253
1855,ou,156,263,258
1856,us,76,184,183
1857,st,274,384,382
1858,ta,72,180,182
1859,ap,231,341,339
1860,ph,261,373,371
1861,ha,55,163,167
1862,th,61,239,203
1863,hi,19,161,197
1864,io,100,206,242
1865,om,140,246,246
1866,mb,218,324,324
1867,ba,59,164,165
1868,an,28,134,133
1869,ne,76,180,182
1870,mo,160,231,232
1871,ou,167,238,238
1872,us,153,258,224
1873,st,267,382,372
1874,ta,51,173,166
1875,ap,250,362,372
1876,ph,212,330,324
1877,ha,36,131,154
1878,th,86,227,226
1879,hi,27,141,168
1880,io,109,215,223
1881,om,104,246,210
1882,mb,157,262,299
1883,ba,79,155,184
1884,an,104,173,180
1885,ne,64,172,133
1886,mo,173,236,276
1887,ou,172,245,235
1888,us,777,884,850
1889,st,106,175,213
1890,ta,82,223,151
1891,ap,205,309,346
1892,ph,219,289,323
1893,ha,70,176,140
1894,ki,96,160,184
1895,ik,112,200,176
1896,ki,104,160,192
1897,il,120,208,176
1898,la,88,168,176
1899,au,72,168,152
1900,ut,112,344,208
1901,tr,-64,104,168
1902,ru,64,144,232
1903,uc,88,224,168
1904,ch,8,88,144
1905,he,64,144,144
1906,em,72,152,136
1907,mb,184,248,264
1908,bu,184,240,248
1909,us,64,120,120
1910,sc,128,216,184
1911,ca,128,216,216
1912,ad,120,272,208
1913,de,-80,72,72
1914,ki,76,157,157
1915,ik,115,196,196
1916,ki,76,158,157
1917,il,114,196,196
1918,la,153,234,235
1919,au,38,119,119
1920,ut,231,312,312
1921,tr,115,196,196
1922,ru,115,197,196
1923,uc,114,195,196
1924,ch,76,119,157
1925,he,76,157,119
1926,em,76,157,158
1927,mb,231,312,312
1928,bu,192,235,273
1929,us,115,196,158
1930,sc,82,164,163
1931,ca,76,157,158
1932,ad,153,273,234
1933,de,-81,79,39
1934,ki,76,158,157
1935,ik,75,196,157
1936,ki,75,196,196
1937,il,192,273,313
1938,la,153,274,234
1939,au,114,157,235
1940,ut,270,351,313
1941,tr,115,196,196
1942,ru,115,196,196
1943,uc,114,196,195
1944,ch,37,119,119
1945,he,153,202,235
1946,em,54,136,136
1947,mb,192,273,274
1948,bu,153,235,234
1949,us,76,157,158
1950,sc,115,196,196
1951,ca,155,276,236
1952,ad,153,272,274
1953,de,-41,86,78
1954,ki,112,176,192
1955,ik,128,215,192
1956,ki,129,193,216
1957,il,152,239,216
1958,la,129,200,216
1959,au,153,216,224
1960,ut,81,129,144
1961,tr,688,760,736
1962,ru,79,143,151
1963,uc,113,176,177
1964,ch,49,120,112
1965,he,65,136,136
1966,em,57,120,112
1967,mb,233,296,296
1968,bu,169,240,232
1969,us,97,192,168
1970,sc,105,168,200
1971,ca,113,160,176
1972,ad,321,400,368
1973,de,137,216,216
1974,ki,129,176,209
1975,ik,97,192,144
1976,ki,104,160,199
1977,il,128,216,184
1978,la,73,168,161
1979,au,80,136,175
1980,ut,88,136,144
1981,tr,128,192,176
1982,ru,88,160,152
1983,uc,72,128,144
1984,ch,64,136,120
1985,he,88,160,160
1986,em,208,272,264
1987,mb,216,288,280
1988,bu,152,224,224
1989,us,104,168,176
1990,sc,136,192,200
1991,ca,96,168,152
1992,ad,128,192,200
1993,de,88,168,152
1994,ki,121,176,192
1995,ik,105,176,160
1996,ki,105,168,176
1997,il,129,209,192
1998,la,80,152,160
1999,au,64,136,136
2000,ut,96,168,168
2001,tr,120,192,192
2002,ru,80,152,152
2003,uc,48,128,120
2004,ch,56,144,136
2005,he,56,128,144
2006,em,161,224,225
2007,mb,224,288,287
2008,bu,136,208,200
2009,us,72,144,144
2010,sc,104,176,176
2011,ca,48,120,120
2012,ad,129,184,201
2013,de,105,168,160
2014,ki,96,160,175
2015,ik,97,176,161
2016,ki,105,168,184
2017,il,136,224,199
2018,la,1840,1928,1928
2019,au,208,264,296
2020,ut,129,200,185
2021,tr,128,216,199
2022,ru,120,176,208
2023,uc,88,144,144
2024,ch,73,128,129
2025,he,80,152,135
2026,em,120,200,176
2027,mb,904,960,984
2028,bu,297,360,353
2029,us,120,168,183
2030,sc,160,224,208
2031,ca,176,264,240
2032,ad,128,192,216
2033,de,88,152,152
2034,ki,104,176,184
2035,ik,104,184,176
2036,ki,104,168,184
2037,il,160,232,224
2038,la,128,192,200
2039,au,64,120,128
2040,ut,112,200,168
2041,tr,112,192,200
2042,ru,88,144,168
2043,uc,96,168,152
2044,ch,80,152,152
2045,he,88,160,160
2046,em,88,160,144
2047,mb,208,288,280
2048,bu,168,232,248
2049,us,56,112,120
2050,sc,120,184,176
2051,ca,152,232,216
2052,ad,152,216,232
2053,de,96,160,160
2054,ki,112,168,184
2055,ik,120,184,176
2056,ki,120,176,184
2057,il,144,232,200
2058,la,112,192,200
2059,au,88,144,168
2060,ut,120,192,176
2061,tr,120,208,192
2062,ru,88,144,176
2063,uc,96,160,152
2064,ch,144,208,208
2065,he,112,176,176
2066,em,80,160,136
2067,mb,200,264,280
2068,bu,176,248,240
2069,us,80,136,152
2070,sc,136,200,192
2071,ca,192,248,256
2072,ad,152,224,208
2073,de,88,152,160
2074,ki,89,171,170
2075,ik,75,196,157
2076,ki,114,196,235
2077,il,463,545,545
2078,la,76,157,158
2079,au,76,158,157
2080,ut,153,234,235
2081,tr,115,196,196
2082,ru,231,313,312
2083,uc,153,234,235
2084,ch,76,130,157
2085,he,114,157,168
2086,em,76,157,158
2087,mb,192,273,273
2088,bu,153,235,234
2089,us,114,196,196
2090,sc,76,119,158
2091,ca,114,234,157
2092,ad,154,280,274
2093,de,-48,118,78
2094,ki,120,185,191
2095,ik,104,175,169
2096,ki,105,168,176
2097,il,137,208,200
2098,la,105,192,176
2099,au,89,152,176
2100,ut,81,152,144
2101,tr,113,185,184
2102,ru,48,120,120
2103,uc,64,128,136
2104,ch,56,136,120
2105,he,64,128,144
2106,em,24,104,96
2107,mb,200,264,280
2108,bu,144,216,208
2109,us,80,152,152
2110,sc,104,168,176
2111,ca,56,128,120
2112,ad,136,200,208
2113,de,96,160,160
2114,ki,96,160,184
2115,ik,104,200,168
2116,ki,112,192,208
2117,il,128,240,208
2118,la,248,360,360
2119,au,288,368,400
2120,ut,136,216,216
2121,tr,120,216,200
2122,ru,40,128,136
2123,uc,64,144,152
2124,ch,40,152,120
2125,he,48,112,160
2126,em,64,160,136
2127,mb,200,280,296
2128,bu,160,224,240
2129,us,72,152,136
2130,sc,144,232,224
2131,ca,72,160,160
2132,ad,120,176,208
2133,de,104,184,160
2134,ki,74,154,154
2135,ik,74,192,154
2136,ki,112,192,230
2137,il,150,230,230
2138,la,112,192,192
2139,au,36,116,116
2140,ut,188,268,268
2141,tr,112,192,192
2142,ru,150,230,230
2143,uc,74,154,154
2144,ch,3,79,83
2145,he,36,116,112
2146,em,3,79,82
2147,mb,188,306,264
2148,bu,112,192,230
2149,us,74,154,154
2150,sc,112,191,192
2151,ca,37,155,116
2152,ad,112,267,230
2153,de,-41,78,114
2154,ki,104,151,184
2155,ik,112,201,159
2156,ki,112,160,201
2157,il,144,224,192
2158,la,72,168,152
2159,au,96,168,192
2160,ut,80,151,152
2161,tr,113,193,184
2162,ru,72,143,152
2163,uc,65,161,136
2164,ch,48,136,144
2165,he,64,135,152
2166,em,80,176,144
2167,mb,192,263,288
2168,bu,161,233,232
2169,us,79,167,151
2170,sc,137,208,225
2171,ca,80,160,151
2172,ad,113,192,193
2173,de,89,168,168
2174,ki,112,192,192
2175,ik,74,192,154
2176,ki,74,154,192
2177,il,150,230,230
2178,la,112,192,192
2179,au,36,117,116
2180,ut,149,229,230
2181,tr,112,193,192
2182,ru,1366,1446,1447
2183,uc,150,230,230
2184,ch,74,155,154
2185,he,74,154,155
2186,em,111,192,154
2187,mb,225,305,306
2188,bu,150,230,230
2189,us,36,154,116
2190,sc,37,117,155
2191,ca,74,154,154
2192,ad,112,305,192
2193,de,-41,78,152
2194,ki,88,159,176
2195,ik,105,185,176
2196,ki,112,160,192
2197,il,152,216,200
2198,la,192,263,256
2199,au,65,129,136
2200,ut,120,208,184
2201,tr,128,208,216
2202,ru,72,136,152
2203,uc,88,176,152
2204,ch,40,143,128
2205,he,73,152,176
2206,em,57,136,128
2207,mb,201,289,280
2208,bu,144,232,232
2209,us,72,136,160
2210,sc,144,223,208
2211,ca,209,273,288
2212,ad,184,320,248
2213,de,-48,88,88
2214,ki,120,176,191
2215,ik,112,224,168
2216,ki,88,160,200
2217,il,136,240,208
2218,la,232,336,336
2219,au,200,296,304
2220,ut,144,240,240
2221,tr,112,208,208
2222,ru,104,184,200
2223,uc,88,176,168
2224,ch,64,152,152
2225,he,72,152,160
2226,em,105,193,168
2227,mb,344,415,432
2228,bu,193,265,264
2229,us,79,151,151
2230,sc,185,256,257
2231,ca,89,177,160
2232,ad,120,175,208
2233,de,96,160,151
2234,ee,4625,4696,4689
2235,em,440,520,511
2236,mb,217,288,297
2237,bu,161,232,232
2238,us,89,184,160
2239,sc,792,880,887
2240,ca,89,160,177
2241,ad,137,208,208
2242,de,96,168,167
2243,ki,86,166,179
2244,ik,112,192,192
2245,ki,112,192,192
2246,il,112,192,192
2247,la,150,195,230
2248,au,36,154,81
2249,ut,150,230,268
2250,tr,112,192,192
2251,ru,188,268,268
2252,uc,36,116,116
2253,ch,36,154,116
2254,he,74,154,192
2255,em,263,306,343
2256,mb,225,305,268
2257,bu,150,230,230
2258,us,112,159,192
2259,sc,74,154,121
2260,ca,38,156,118
2261,ad,150,267,268
2262,de,3,117,120
2263,ki,112,192,192
2264,ik,150,268,230
2265,ki,416,496,534
2266,il,1100,1218,1180
2267,la,74,154,192
2268,au,112,192,192
2269,ut,112,192,192
2270,tr,112,192,192
2271,ru,150,230,230
2272,uc,491,571,571
2273,ch,37,155,117
2274,he,36,154,154
2275,em,74,154,154
2276,mb,188,268,268
2277,bu,150,230,230
2278,us,112,159,192
2279,sc,112,192,159
2280,ca,112,192,192
2281,ad,150,267,230
2282,de,3,79,120
2283,ki,112,176,192
2284,ik,112,200,176
2285,ki,112,176,200
2286,il,136,232,200
2287,la,96,200,192
2288,au,88,160,192
2289,ut,144,232,216
2290,tr,96,192,184
2291,ru,64,136,160
2292,uc,73,136,145
2293,ch,48,144,111
2294,he,80,144,176
2295,em,48,128,128
2296,mb,176,256,256
2297,bu,240,312,320
2298,us,48,144,120
2299,sc,152,232,248
2300,ca,72,144,152
2301,ad,128,208,200
2302,de,80,144,160
2303,ki,112,192,192
2304,ik,150,193,230
2305,ki,339,419,382
2306,il,188,268,268
2307,la,187,267,267
2308,au,112,193,192
2309,ut,187,229,268
2310,tr,150,230,192
2311,ru,74,155,154
2312,uc,74,154,155
2313,ch,36,116,116
2314,he,74,154,154
2315,em,226,306,306
2316,mb,225,305,305
2317,bu,150,230,230
2318,us,36,117,116
2319,sc,112,192,193
2320,ca,187,305,267
2321,ad,150,230,268
2322,de,81,161,161
2323,ki,96,144,200
2324,ik,112,200,160
2325,ki,120,176,208
2326,il,136,232,192
2327,la,152,248,248
2328,au,96,160,192
2329,ut,104,192,168
2330,tr,104,200,192
2331,ru,40,112,136
2332,uc,80,151,152
2333,ch,33,113,104
2334,he,96,160,176
2335,em,128,208,192
2336,mb,432,504,512
2337,bu,560,640,632
2338,us,224,320,304
2339,sc,200,280,296
2340,ca,80,160,160
2341,ad,128,200,208
2342,de,96,168,168
2343,ki,112,154,205
2344,ik,112,192,154
2345,ki,112,154,192
2346,il,112,230,154
2347,la,568,648,686
2348,au,74,154,154
2349,ut,194,268,274
2350,tr,112,192,186
2351,ru,150,230,230
2352,uc,74,154,154
2353,ch,36,116,116
2354,he,74,155,154
2355,em,36,116,116
2356,mb,188,268,268
2357,bu,150,230,230
2358,us,76,154,156
2359,sc,74,153,152
2360,ca,38,118,117
2361,ad,149,230,229
2362,de,36,154,117
2363,ki,112,136,192
2364,ik,137,224,161
2365,ki,104,160,191
2366,il,128,216,184
2367,la,137,216,225
2368,au,88,168,167
2369,ut,120,232,200
2370,tr,112,200,224
2371,ru,64,144,152
2372,uc,96,192,176
2373,ch,40,128,136
2374,he,112,184,200
2375,em,152,224,215
2376,mb,232,312,304
2377,bu,168,232,248
2378,us,80,153,144
2379,sc,151,239,224
2380,ca,512,568,600
2381,ad,224,288,280
2382,de,120,184,184
2383,ki,104,168,176
2384,ik,104,184,168
2385,ki,96,160,176
2386,il,136,216,200
2387,la,112,184,192
2388,au,56,136,128
2389,ut,112,192,192
